"<1783681504682>" ,-0.3180693,0.45483664,0.2298999,0.7994382,2.6762774,-0.6762695,6.4516883
"<1783681504710>" ,-0.31472948,0.4493449,0.23329122,0.8028759,2.677002,-0.6753923,6.454852
"<1783681504725>" ,-0.31107113,0.4492416,0.23309353,0.80441546,2.6777842,-0.67462295,6.4566383
"<1783681504760>" ,-0.3042925,0.45361167,0.2296298,0.8055512,2.6793742,-0.67322266,6.459525
"<1783681504793>" ,-0.30299848,0.4546673,0.22645956,0.8063409,2.679533,-0.6729071,6.460843
"<1783681504827>" ,-0.3055799,0.45251065,0.22523066,0.8069239,2.678703,-0.673814,6.461214
"<1783681504860>" ,-0.30887726,0.45186692,0.22465107,0.80619043,2.678134,-0.67525697,6.461352
"<1783681504893>" ,-0.3111937,0.4500446,0.2253408,0.8061265,2.67728,-0.67644864,6.4621334
"<1783681504927>" ,-0.31181076,0.45081097,0.22386351,0.8058713,2.6774511,-0.67652553,6.462679
"<1783681504961>" ,-0.3124046,0.45465285,0.21957766,0.80466133,2.6781268,-0.6761164,6.4629617
"<1783681504996>" ,-0.31452706,0.45731956,0.21565457,0.8033833,2.6776602,-0.67589223,6.4630194
"<1783681505028>" ,-0.31666604,0.4597639,0.21402319,0.8015821,2.6771867,-0.67590004,6.462954
"<1783681505061>" ,-0.31671295,0.46208143,0.21418981,0.8001852,2.6766078,-0.67607033,6.463534
"<1783681505092>" ,-0.31564876,0.46247846,0.21628469,0.79981273,2.6753957,-0.6764736,6.4643474
"<1783681505127>" ,-0.31429476,0.46220025,0.2188083,0.79982036,2.6744375,-0.67707676,6.465502
"<1783681505162>" ,-0.31320694,0.4625241,0.2203472,0.7996374,2.6736555,-0.67772096,6.466487
"<1783681505198>" ,-0.31251356,0.4647313,0.2208575,0.79848737,2.6727877,-0.67829704,6.467358
"<1783681505229>" ,-0.31259552,0.4652773,0.22205663,0.7978044,2.6719906,-0.6789158,6.467588
"<1783681505261>" ,-0.31295583,0.4653804,0.22351845,0.7971946,2.671333,-0.67953736,6.467481
"<1783681505295>" ,-0.31340387,0.4660923,0.22406004,0.7964503,2.6704288,-0.680083,6.4672995
"<1783681505327>" ,-0.31347,0.4658645,0.22309119,0.79682946,2.6703303,-0.68070394,6.466846
"<1783681505362>" ,-0.31353644,0.46687478,0.22122164,0.7967332,2.6704915,-0.6810293,6.466042
"<1783681505395>" ,-0.3138596,0.46791393,0.21947591,0.79647917,2.6706722,-0.68139744,6.465168
"<1783681505429>" ,-0.31350073,0.46800524,0.21811214,0.79694134,2.6708152,-0.68181163,6.464494
"<1783681505461>" ,-0.3121048,0.47032288,0.21574451,0.7967693,2.6712928,-0.68191606,6.4640517
"<1783681505495>" ,-0.3106436,0.47097558,0.2137787,0.7974843,2.671603,-0.68191767,6.4633784
"<1783681505530>" ,-0.30950603,0.46957022,0.21278946,0.79901844,2.6713567,-0.6823558,6.462787
"<1783681505563>" ,-0.309138,0.4705705,0.2120583,0.79876673,2.6709995,-0.68305355,6.4621425
"<1783681505595>" ,-0.30949113,0.47180086,0.21144386,0.79806685,2.669815,-0.68370503,6.4610057
"<1783681505630>" ,-0.3102978,0.47209567,0.21086365,0.7977327,2.6687005,-0.68509203,6.460076
"<1783681505663>" ,-0.3119875,0.4739464,0.21086462,0.7959741,2.6673942,-0.6868261,6.459147
"<1783681505695>" ,-0.31379542,0.474142,0.21206173,0.79482806,2.665339,-0.68858314,6.4580083
"<1783681505728>" ,-0.31505886,0.47409457,0.21282431,0.79415244,2.6633265,-0.690644,6.4572287
"<1783681505762>" ,-0.31541067,0.4785591,0.21227914,0.79147637,2.6616485,-0.6922772,6.4565926
"<1783681505799>" ,-0.31539342,0.48018408,0.21241462,0.790462,2.6594095,-0.6939236,6.4557824
"<1783681505829>" ,-0.3143895,0.47868913,0.21353813,0.7914654,2.6568556,-0.69587183,6.4550157
"<1783681505864>" ,-0.31285468,0.4803759,0.21447375,0.7907983,2.6543167,-0.6978832,6.4544997
"<1783681505896>" ,-0.31251994,0.48116386,0.21601383,0.790032,2.65146,-0.7001265,6.453354
"<1783681505930>" ,-0.31401715,0.48106742,0.21778251,0.78901076,2.6482754,-0.70263267,6.4514966
"<1783681505964>" ,-0.3162371,0.484483,0.21845305,0.7858426,2.6452847,-0.70473576,6.4490523
"<1783681505997>" ,-0.31818002,0.48688865,0.21886666,0.78345287,2.6423655,-0.70684713,6.446586
"<1783681506031>" ,-0.31934893,0.4875905,0.21993232,0.78224134,2.639461,-0.7089948,6.4442163
"<1783681506064>" ,-0.3194906,0.48675644,0.22166246,0.7822146,2.636425,-0.7111351,6.442174
"<1783681506098>" ,-0.3184943,0.48554832,0.22312951,0.7829543,2.6336012,-0.7131928,6.4401207
"<1783681506131>" ,-0.3168524,0.48512816,0.22463365,0.78345066,2.6308956,-0.7153228,6.438033
"<1783681506164>" ,-0.3169356,0.48299804,0.22681876,0.7841033,2.6275916,-0.7178618,6.435602
"<1783681506198>" ,-0.3186712,0.481167,0.22711249,0.7844405,2.6240826,-0.72042084,6.432485
"<1783681506231>" ,-0.31938305,0.48424673,0.22487988,0.7828976,2.6210258,-0.7227894,6.4294434
"<1783681506265>" ,-0.31984085,0.48723885,0.22333664,0.78129435,2.617558,-0.7256858,6.426526
"<1783681506298>" ,-0.32113564,0.4883237,0.22362447,0.78000253,2.6133924,-0.72910905,6.4236736
"<1783681506330>" ,-0.3218496,0.49071535,0.2237344,0.77817357,2.6091304,-0.7326436,6.4211135
"<1783681506365>" ,-0.32148072,0.49572268,0.22227865,0.7755652,2.6047,-0.7361,6.418713
"<1783681506398>" ,-0.32236058,0.50034213,0.22111107,0.7725615,2.6000404,-0.74000436,6.4160175
"<1783681506431>" ,-0.3236818,0.5033942,0.22079277,0.7701136,2.5951595,-0.7442019,6.4130716
"<1783681506464>" ,-0.32408613,0.5063744,0.22036685,0.7681091,2.5907335,-0.7478172,6.410448
"<1783681506499>" ,-0.3233976,0.50831825,0.22028135,0.76713926,2.586309,-0.75149685,6.4077272
"<1783681506532>" ,-0.3237865,0.5084159,0.22064611,0.76680565,2.5816698,-0.7551924,6.4047194
"<1783681506566>" ,-0.32582083,0.51087445,0.22060111,0.76431876,2.5771742,-0.7584018,6.401459
"<1783681506599>" ,-0.3271315,0.5120555,0.22265989,0.7623691,2.5729213,-0.76104534,6.398781
"<1783681506632>" ,-0.32837456,0.50859386,0.22558552,0.7632913,2.5682085,-0.7639533,6.3961487
"<1783681506666>" ,-0.32836995,0.50848573,0.22538573,0.7634243,2.5642629,-0.76621586,6.3936934
"<1783681506700>" ,-0.32713658,0.50760895,0.22455332,0.7647814,2.5603337,-0.7679951,6.3916216
"<1783681506732>" ,-0.3273461,0.5036291,0.22486125,0.76722854,2.555638,-0.7703538,6.3890224
"<1783681506766>" ,-0.32796374,0.502172,0.2239677,0.7681807,2.5503452,-0.7725807,6.3858314
"<1783681506799>" ,-0.32818514,0.50081414,0.22244044,0.7694153,2.544561,-0.77486515,6.3829236
"<1783681506832>" ,-0.3257825,0.49838686,0.22288966,0.7718785,2.5382519,-0.77747566,6.381063
"<1783681506867>" ,-0.32262468,0.497765,0.22546393,0.77285784,2.531318,-0.7802943,6.3797154
"<1783681506900>" ,-0.32223126,0.4986236,0.22864448,0.7715331,2.52431,-0.78339267,6.378828
"<1783681506933>" ,-0.3247606,0.49747866,0.2321883,0.77015203,2.5158734,-0.7869417,6.3765707
"<1783681506967>" ,-0.32754484,0.49861673,0.23389609,0.76771635,2.50769,-0.79028994,6.3742366
"<1783681507000>" ,-0.32879245,0.50076634,0.23402053,0.7657434,2.4996803,-0.7936362,6.3720794
"<1783681507033>" ,-0.3292337,0.50021034,0.23493594,0.7656369,2.4920485,-0.79685795,6.3703613
"<1783681507067>" ,-0.32954684,0.50150794,0.23533455,0.7645302,2.484997,-0.7998846,6.3687363
"<1783681507100>" ,-0.3310622,0.50189257,0.23575327,0.76349336,2.4775076,-0.8030913,6.366647
"<1783681507133>" ,-0.33268562,0.5013624,0.23654275,0.7628916,2.4708073,-0.80610186,6.364632
"<1783681507168>" ,-0.33340776,0.49999672,0.23788185,0.7630562,2.4645934,-0.80882144,6.3626566
"<1783681507200>" ,-0.33328703,0.49867108,0.23877755,0.76369643,2.459648,-0.81083006,6.3609934
"<1783681507234>" ,-0.33243215,0.4972833,0.23815916,0.76516557,2.4551997,-0.81267077,6.359021
"<1783681507268>" ,-0.33258623,0.49563265,0.23643973,0.76670134,2.4507556,-0.81459785,6.3565893
"<1783681507301>" ,-0.3334706,0.49527934,0.23473944,0.7670679,2.4469867,-0.81661665,6.3543315
"<1783681507334>" ,-0.33524296,0.49522647,0.23415169,0.7665089,2.4435718,-0.81875795,6.352458
