"<1783681741725>" ,-0.44796526,0.40858412,0.34862489,0.7147355,2.474056,-0.62771904,6.4949985
"<1783681741758>" ,-0.44748956,0.40949035,0.3485759,0.71453875,2.4746761,-0.62724745,6.494821
"<1783681741773>" ,-0.4475718,0.40883705,0.34860602,0.7148465,2.4749606,-0.6270261,6.4946485
"<1783681741806>" ,-0.4468308,0.407305,0.34773234,0.716608,2.4756694,-0.626724,6.4941683
"<1783681741840>" ,-0.44591007,0.40689167,0.3462878,0.71811426,2.476379,-0.62634194,6.493623
"<1783681741874>" ,-0.44636714,0.4066928,0.345904,0.71812797,2.47659,-0.6261458,6.493042
"<1783681741908>" ,-0.44706684,0.40684766,0.34563333,0.7177351,2.476588,-0.62603104,6.4925623
"<1783681741940>" ,-0.44755867,0.40687335,0.34478453,0.7178224,2.4765975,-0.6257755,6.4921846
"<1783681741973>" ,-0.4472642,0.4065978,0.34427485,0.7184064,2.4765608,-0.6255076,6.4920335
"<1783681742008>" ,-0.44624406,0.40695086,0.34451115,0.71872747,2.4763796,-0.6253334,6.4922104
"<1783681742041>" ,-0.44519976,0.4066899,0.34505248,0.71926296,2.4760418,-0.6253932,6.4924693
"<1783681742074>" ,-0.44529557,0.4067579,0.34534997,0.71902245,2.475607,-0.625655,6.49247
"<1783681742106>" ,-0.44689465,0.4083865,0.34572992,0.71692145,2.475083,-0.626073,6.4924097
"<1783681742141>" ,-0.44866487,0.409071,0.3461981,0.7151976,2.4745593,-0.6267692,6.4923115
"<1783681742174>" ,-0.4493973,0.40942648,0.34680787,0.71423817,2.4740374,-0.6275628,6.4922996
"<1783681742207>" ,-0.45023933,0.41013157,0.34740233,0.7130134,2.473565,-0.62818617,6.4921203
"<1783681742241>" ,-0.45063767,0.41152757,0.34769428,0.7118141,2.4730473,-0.6283742,6.4918957
"<1783681742276>" ,-0.45082515,0.41148108,0.34859386,0.7112821,2.4724054,-0.62852573,6.491542
"<1783681742309>" ,-0.45077428,0.41063252,0.34876326,0.71172154,2.4719834,-0.6285393,6.490968
"<1783681742341>" ,-0.45041528,0.4101377,0.34726015,0.71296805,2.4720323,-0.6282727,6.490175
"<1783681742375>" ,-0.4500699,0.40661415,0.34568936,0.71596146,2.4722748,-0.6282297,6.4889693
"<1783681742408>" ,-0.44959757,0.4032291,0.3441864,0.7188908,2.4725745,-0.6282321,6.4875674
"<1783681742441>" ,-0.4500143,0.4008649,0.34307167,0.72048336,2.4727733,-0.62836003,6.4857597
"<1783681742475>" ,-0.45203146,0.39581123,0.34155044,0.72273386,2.472899,-0.6285939,6.4831285
"<1783681742509>" ,-0.45518816,0.39427584,0.33940685,0.72260165,2.47322,-0.62848544,6.480468
"<1783681742543>" ,-0.45954388,0.39207834,0.33882716,0.72131133,2.4732504,-0.62874496,6.477776
"<1783681742576>" ,-0.46449414,0.39069465,0.33753678,0.71949416,2.4733207,-0.62895966,6.4751143
"<1783681742609>" ,-0.46865013,0.39166358,0.3348724,0.7175146,2.4737513,-0.62887007,6.4728417
"<1783681742643>" ,-0.47179642,0.3919695,0.33405486,0.7156643,2.4740748,-0.62878335,6.471296
"<1783681742677>" ,-0.4728004,0.3917004,0.3349764,0.71471775,2.4743426,-0.6287543,6.470423
"<1783681742709>" ,-0.4728282,0.3914157,0.3358574,0.7144418,2.4747982,-0.6285634,6.4698944
"<1783681742743>" ,-0.4726619,0.39225098,0.33506584,0.7144653,2.475584,-0.62782276,6.46957
"<1783681742776>" ,-0.47278082,0.39427987,0.33466303,0.713458,2.4761043,-0.62717724,6.46953
"<1783681742809>" ,-0.4729102,0.39651954,0.33599257,0.71150345,2.4762394,-0.62667376,6.4698973
"<1783681742843>" ,-0.47185504,0.39801502,0.33822614,0.71030974,2.4764369,-0.62588316,6.470615
