"<1783681668629>" ,-0.33892086,0.34407017,0.15455684,0.8618936,2.6589937,-0.68862313,6.3643665
"<1783681668655>" ,-0.34029794,0.34365034,0.15401049,0.8616162,2.6588168,-0.6887515,6.363649
"<1783681668673>" ,-0.34087583,0.3432085,0.1539253,0.8615791,2.6587286,-0.68884987,6.3633423
"<1783681668708>" ,-0.34083256,0.34290236,0.15330277,0.86182904,2.6589034,-0.68860155,6.363011
"<1783681668741>" ,-0.3399094,0.34229216,0.15218966,0.8626332,2.6593208,-0.68825924,6.362873
"<1783681668773>" ,-0.33897856,0.34201133,0.15124744,0.8632763,2.6597962,-0.68789285,6.3627124
"<1783681668808>" ,-0.33891693,0.3416613,0.15084131,0.8635101,2.660049,-0.68785137,6.362421
"<1783681668841>" ,-0.33973607,0.34162474,0.15059829,0.86324507,2.660113,-0.68802226,6.3620276
"<1783681668874>" ,-0.3404669,0.34184492,0.15017153,0.8629443,2.6601565,-0.68825865,6.3616896
"<1783681668909>" ,-0.34094167,0.3420052,0.15007006,0.86271095,2.6601272,-0.68849796,6.3615866
"<1783681668941>" ,-0.34154847,0.34190634,0.14995272,0.8625305,2.6600506,-0.6886702,6.361576
"<1783681668974>" ,-0.3415234,0.3430204,0.14975585,0.86213225,2.6599388,-0.6886094,6.3618307
"<1783681669008>" ,-0.3411697,0.34339103,0.1504441,0.8620049,2.6597214,-0.6888305,6.3621073
"<1783681669040>" ,-0.34154677,0.34373397,0.15205075,0.8614368,2.6593552,-0.68919635,6.362096
"<1783681669073>" ,-0.34223533,0.3441786,0.15294509,0.8608274,2.6590803,-0.68937033,6.3617373
"<1783681669107>" ,-0.34205186,0.34460434,0.15295054,0.8607291,2.6591694,-0.6895745,6.3613224
"<1783681669140>" ,-0.3417163,0.34455928,0.15347877,0.8607863,2.6592174,-0.6900851,6.360756
"<1783681669175>" ,-0.3421664,0.3433158,0.15516402,0.86080223,2.6588016,-0.6907469,6.3599024
"<1783681669206>" ,-0.34310046,0.34200883,0.157087,0.86060196,2.6582217,-0.6916213,6.3586793
"<1783681669241>" ,-0.34466416,0.34021217,0.15807022,0.8605092,2.6576715,-0.69251984,6.357125
"<1783681669274>" ,-0.34560356,0.33929083,0.15822741,0.8604673,2.6572592,-0.6934148,6.3557043
"<1783681669307>" ,-0.34724295,0.33831802,0.15894358,0.86005825,2.6566186,-0.69429284,6.3539424
"<1783681669341>" ,-0.34913555,0.33704484,0.16024624,0.85955006,2.6556342,-0.6955132,6.3521037
"<1783681669375>" ,-0.34999874,0.33538815,0.1613648,0.85963774,2.6544778,-0.6969541,6.350246
"<1783681669407>" ,-0.35032836,0.33427486,0.1628683,0.85965365,2.6532686,-0.698582,6.348465
"<1783681669441>" ,-0.3521121,0.33377683,0.16488671,0.85873306,2.6518037,-0.70040864,6.3463287
"<1783681669475>" ,-0.35590202,0.33454716,0.1657215,0.8567079,2.6502829,-0.70209396,6.343767
"<1783681669510>" ,-0.358568,0.33771947,0.16492271,0.85450286,2.649083,-0.7034193,6.34153
"<1783681669543>" ,-0.35949427,0.3369403,0.1657199,0.85426694,2.6476915,-0.70471334,6.3394446
"<1783681669576>" ,-0.35754114,0.3332409,0.16734865,0.856218,2.6462142,-0.70589733,6.3379254
"<1783681669607>" ,-0.35462666,0.33096588,0.16819048,0.85814536,2.644886,-0.7068737,6.336534
"<1783681669642>" ,-0.35207224,0.33149067,0.16838677,0.85895574,2.6435246,-0.70788395,6.3351355
"<1783681669677>" ,-0.3508657,0.3314894,0.1708656,0.8589604,2.6414053,-0.7096712,6.333427
"<1783681669708>" ,-0.35321838,0.32992497,0.17558725,0.8576453,2.638318,-0.7124984,6.330966
"<1783681669742>" ,-0.35734144,0.32905927,0.17912291,0.85553616,2.6350956,-0.71577454,6.327991
"<1783681669776>" ,-0.36076045,0.3295304,0.1813884,0.85344,2.6322327,-0.71883565,6.32508
"<1783681669808>" ,-0.36239663,0.33011445,0.18362431,0.8520418,2.6295853,-0.72206,6.3221807
"<1783681669843>" ,-0.36399776,0.3292508,0.1851443,0.8513642,2.6270294,-0.72531646,6.3189416
"<1783681669877>" ,-0.36554715,0.3276213,0.18524168,0.85130787,2.624747,-0.72799474,6.3153563
"<1783681669910>" ,-0.36582145,0.32927558,0.18333972,0.8509634,2.6228902,-0.7304093,6.311877
"<1783681669943>" ,-0.36735475,0.33243015,0.18200496,0.8493614,2.6208062,-0.7331404,6.308083
"<1783681669977>" ,-0.36929774,0.33204922,0.18287635,0.8484802,2.618098,-0.7362736,6.3040156
"<1783681670010>" ,-0.3696362,0.33461025,0.18313278,0.84727055,2.6157432,-0.739091,6.300043
"<1783681670044>" ,-0.3711517,0.33511633,0.1831702,0.8463995,2.613258,-0.7420166,6.2955675
"<1783681670077>" ,-0.37218928,0.33552134,0.1830909,0.84580034,2.6108828,-0.744519,6.291328
"<1783681670110>" ,-0.3732053,0.3369564,0.18277197,0.8448506,2.6084397,-0.74707615,6.286943
"<1783681670144>" ,-0.37332168,0.33702508,0.18183379,0.8449743,2.6059942,-0.74978834,6.2825255
"<1783681670178>" ,-0.37388298,0.338913,0.18054296,0.8442474,2.603416,-0.7525607,6.27837
"<1783681670209>" ,-0.3762298,0.34057942,0.1807614,0.84248567,2.6002483,-0.7560016,6.273995
"<1783681670244>" ,-0.37891597,0.34019667,0.18217763,0.8411303,2.59666,-0.7600407,6.269757
"<1783681670278>" ,-0.38105923,0.34048212,0.18435043,0.8395718,2.593231,-0.7639294,6.2661686
"<1783681670311>" ,-0.38268983,0.3407904,0.18622476,0.83829033,2.5897505,-0.76774377,6.262929
"<1783681670345>" ,-0.38467938,0.34124932,0.18747263,0.83691376,2.586273,-0.77124834,6.2598987
"<1783681670378>" ,-0.38606334,0.34270757,0.1892942,0.83526903,2.582988,-0.7740784,6.257309
"<1783681670410>" ,-0.38596284,0.3417991,0.19095439,0.83530986,2.5798442,-0.7765235,6.2548227
