"<1783681545811>" ,-0.3329543,0.42554656,0.23962389,0.8066176,2.5114949,-0.65284425,6.3964376
"<1783681545849>" ,-0.3343187,0.42662877,0.23842451,0.8058366,2.511115,-0.6534751,6.3957276
"<1783681545882>" ,-0.33216274,0.4253658,0.24021628,0.80686307,2.5105362,-0.65398926,6.39562
"<1783681545916>" ,-0.33021128,0.42673683,0.23985177,0.8070485,2.5105321,-0.65442353,6.3959384
"<1783681545949>" ,-0.32938144,0.4279684,0.23831907,0.8071895,2.5104918,-0.655099,6.395912
"<1783681545982>" ,-0.32892466,0.42684376,0.23799564,0.80806625,2.510058,-0.65596586,6.3960295
"<1783681546016>" ,-0.3287658,0.4278033,0.23733948,0.8078164,2.5096626,-0.656736,6.395895
"<1783681546049>" ,-0.33009958,0.43002844,0.23572549,0.80656254,2.5091553,-0.65724057,6.3950553
"<1783681546083>" ,-0.3322612,0.43100026,0.23473842,0.8054434,2.5083642,-0.65780056,6.3940816
"<1783681546117>" ,-0.33338493,0.43312392,0.23470327,0.8038486,2.5076692,-0.6582948,6.3934994
"<1783681546150>" ,-0.3340438,0.43395182,0.23428975,0.80324894,2.5071335,-0.6587412,6.3928185
"<1783681546183>" ,-0.33431956,0.43333438,0.2338365,0.80359954,2.5067265,-0.6592763,6.3917685
"<1783681546217>" ,-0.33439904,0.43281206,0.2341505,0.8037565,2.50631,-0.65985626,6.3909287
"<1783681546250>" ,-0.33363947,0.43270037,0.23371856,0.80425787,2.5060415,-0.660224,6.3906116
"<1783681546284>" ,-0.3330686,0.43214253,0.23316209,0.8049556,2.5058384,-0.66071457,6.3901534
"<1783681546316>" ,-0.3324244,0.4309076,0.23292263,0.80595267,2.5056415,-0.6612483,6.3896008
"<1783681546350>" ,-0.33146393,0.43004337,0.23245467,0.8069444,2.5055392,-0.66162163,6.3891087
"<1783681546383>" ,-0.33098483,0.42975393,0.2314847,0.8075738,2.5053003,-0.6621917,6.388401
"<1783681546416>" ,-0.32966605,0.43034157,0.23010881,0.8081933,2.5053318,-0.6624919,6.3880267
"<1783681546450>" ,-0.32851914,0.43174958,0.22824511,0.80843776,2.5054128,-0.6628875,6.387651
"<1783681546484>" ,-0.32821685,0.43151662,0.2263724,0.80921113,2.5050364,-0.6634631,6.3871017
"<1783681546516>" ,-0.32587403,0.43261567,0.22279513,0.81056285,2.5051494,-0.6645076,6.387006
"<1783681546550>" ,-0.32368013,0.43505862,0.21810412,0.8114097,2.5054505,-0.6661449,6.3870077
"<1783681546584>" ,-0.32256836,0.4359916,0.21373646,0.81251323,2.5049906,-0.6682086,6.3867188
"<1783681546616>" ,-0.31938517,0.43768004,0.20882578,0.81413823,2.5046637,-0.67018855,6.3867173
"<1783681546650>" ,-0.31537667,0.44028687,0.20377398,0.8155741,2.5041943,-0.672107,6.3866854
"<1783681546684>" ,-0.31183147,0.43922806,0.19983263,0.81847835,2.5025988,-0.67448944,6.386182
"<1783681546718>" ,-0.31054467,0.4365087,0.19753104,0.8209773,2.4999416,-0.6774561,6.3847938
"<1783681546751>" ,-0.31210256,0.4364966,0.1966197,0.82061166,2.496425,-0.6808672,6.3826404
"<1783681546784>" ,-0.3148857,0.43694142,0.19732204,0.81914175,2.4918232,-0.68450016,6.3801208
"<1783681546818>" ,-0.31634793,0.43795753,0.19923806,0.8175704,2.4869242,-0.6881,6.378007
"<1783681546851>" ,-0.31513095,0.440176,0.20143734,0.8163091,2.482233,-0.69122875,6.3766165
"<1783681546885>" ,-0.31057614,0.4413325,0.20404676,0.8167821,2.477916,-0.69364536,6.376318
"<1783681546919>" ,-0.30328467,0.4425434,0.20507497,0.8186074,2.473824,-0.69569886,6.37622
"<1783681546952>" ,-0.2955963,0.4468288,0.20421994,0.81930524,2.470096,-0.69752413,6.376072
"<1783681546986>" ,-0.2909158,0.45105222,0.20134279,0.81937844,2.4658804,-0.69940674,6.3748965
"<1783681547020>" ,-0.28672135,0.4605748,0.19583659,0.8168903,2.4621198,-0.701121,6.373546
"<1783681547052>" ,-0.2829657,0.46920457,0.19104052,0.8144207,2.4582393,-0.703519,6.3721676
"<1783681547087>" ,-0.28359488,0.46960807,0.19069579,0.8140499,2.4528694,-0.7071134,6.370324
"<1783681547119>" ,-0.28558075,0.47426438,0.19150186,0.8104591,2.4475389,-0.7110348,6.3680487
"<1783681547153>" ,-0.28765303,0.47768113,0.19328591,0.8072899,2.4422314,-0.7150309,6.365894
"<1783681547187>" ,-0.2876392,0.4744834,0.19788565,0.80806583,2.4367423,-0.71882397,6.3643756
"<1783681547220>" ,-0.2846977,0.47392955,0.20061032,0.80876046,2.4321988,-0.7222276,6.363459
"<1783681547253>" ,-0.28178647,0.47634944,0.20013021,0.8084772,2.4282396,-0.72513705,6.3622937
"<1783681547286>" ,-0.280335,0.47583067,0.2001377,0.8092851,2.4239802,-0.728404,6.36068
"<1783681547320>" ,-0.27863115,0.4779186,0.20000625,0.8086754,2.419634,-0.73169714,6.3589454
"<1783681547353>" ,-0.27709442,0.4797038,0.19689806,0.8089092,2.4153419,-0.7351553,6.356984
"<1783681547387>" ,-0.27965808,0.48128816,0.1931742,0.8079831,2.4106767,-0.7392311,6.354133
"<1783681547421>" ,-0.285063,0.4853829,0.19211014,0.80388814,2.4053037,-0.7440059,6.3512297
"<1783681547454>" ,-0.29008594,0.4849059,0.192812,0.8022094,2.3994055,-0.7492295,6.348755
"<1783681547487>" ,-0.2941757,0.48572528,0.1936561,0.800018,2.393939,-0.75392,6.3469057
"<1783681547521>" ,-0.2963685,0.48793092,0.19604671,0.79727954,2.3890347,-0.75743157,6.3457565
"<1783681547554>" ,-0.29758492,0.4870422,0.19941488,0.79653424,2.3842573,-0.75971794,6.3444157
"<1783681547588>" ,-0.29593256,0.48751783,0.2005738,0.7965679,2.3807452,-0.76095474,6.343558
"<1783681547621>" ,-0.29291442,0.48563218,0.2018735,0.7985046,2.377777,-0.7613205,6.3427205
"<1783681547654>" ,-0.29075232,0.48321128,0.20333266,0.800391,2.3753538,-0.7611564,6.3417234
"<1783681547689>" ,-0.2892937,0.48319736,0.20330502,0.8009348,2.3734822,-0.7608058,6.340556
"<1783681547720>" ,-0.2888933,0.482314,0.20285453,0.80172557,2.3717465,-0.76071334,6.3392663
"<1783681547754>" ,-0.28866118,0.48144054,0.20326124,0.80223095,2.3705952,-0.76046556,6.3384986
"<1783681547788>" ,-0.28758684,0.479921,0.20496146,0.80309427,2.3694236,-0.76048553,6.3377686
"<1783681547821>" ,-0.2866069,0.4772439,0.20651823,0.8046397,2.3682668,-0.76076716,6.3367686
"<1783681547855>" ,-0.28661522,0.47546127,0.20696296,0.80557716,2.367199,-0.7611566,6.335331
"<1783681547889>" ,-0.28567988,0.47427037,0.20515348,0.80707294,2.366698,-0.76137894,6.3338404
"<1783681547922>" ,-0.2866627,0.47472617,0.20254138,0.8071162,2.366256,-0.76162237,6.3319983
"<1783681547955>" ,-0.28823867,0.47549555,0.2014811,0.80636704,2.3655965,-0.7621633,6.3301735
"<1783681547989>" ,-0.28988853,0.47240075,0.20223445,0.8074053,2.364531,-0.7628908,6.328703
"<1783681548022>" ,-0.2903954,0.47159332,0.20184118,0.8077935,2.3640432,-0.76333004,6.3272815
"<1783681548055>" ,-0.2900045,0.4710538,0.20113274,0.80842525,2.3638864,-0.76345897,6.326107
"<1783681548090>" ,-0.2905148,0.46555927,0.20294704,0.81096745,2.3630812,-0.76390654,6.3247256
"<1783681548121>" ,-0.2909524,0.4619357,0.20410399,0.8125907,2.3626425,-0.76413584,6.323391
"<1783681548155>" ,-0.29029164,0.46569327,0.20194511,0.8112205,2.3632934,-0.76376134,6.32242
"<1783681548190>" ,-0.29170644,0.46516255,0.20295398,0.81076556,2.363124,-0.7637886,6.321339
"<1783681548222>" ,-0.29332393,0.4646671,0.20557033,0.80980635,2.362844,-0.763772,6.320767
"<1783681548256>" ,-0.2945044,0.46804938,0.20443794,0.8077141,2.3629804,-0.7630959,6.320756
