"<1783681522374>" ,-0.28464457,0.4889579,0.19463475,0.8012583,2.636051,-0.74908525,6.492069
"<1783681522414>" ,-0.28512907,0.48857796,0.19383842,0.8015109,2.6359158,-0.74906945,6.4915853
"<1783681522446>" ,-0.28497478,0.4871233,0.19466783,0.8022497,2.6354706,-0.74921525,6.491417
"<1783681522480>" ,-0.28480667,0.48710805,0.19466195,0.80232006,2.6354096,-0.7492734,6.4911404
"<1783681522512>" ,-0.28486785,0.48634705,0.19448055,0.80280393,2.635191,-0.7493418,6.4907613
"<1783681522547>" ,-0.2851703,0.48538092,0.194758,0.8032139,2.634741,-0.749574,6.4903564
"<1783681522580>" ,-0.28563797,0.48476046,0.19480829,0.8034103,2.634551,-0.7499424,6.4900203
"<1783681522614>" ,-0.28583252,0.48481986,0.1942773,0.80343384,2.6344242,-0.7500564,6.489612
"<1783681522646>" ,-0.2859006,0.48351902,0.19465052,0.80410284,2.6339362,-0.7501226,6.4892387
"<1783681522680>" ,-0.28614482,0.482775,0.19517048,0.8043369,2.633537,-0.74990076,6.489331
"<1783681522714>" ,-0.28617364,0.48274475,0.19511631,0.804358,2.6331785,-0.74969596,6.489219
"<1783681522747>" ,-0.286392,0.48119646,0.19607152,0.80497545,2.6324623,-0.7497868,6.489067
"<1783681522781>" ,-0.28745824,0.47838947,0.1980725,0.8057782,2.6309237,-0.7500991,6.487994
"<1783681522813>" ,-0.2877528,0.47726625,0.1991667,0.8060694,2.6300004,-0.7501165,6.4876156
"<1783681522848>" ,-0.28723854,0.4776543,0.19925456,0.80600125,2.629651,-0.74990106,6.4877806
"<1783681522881>" ,-0.28632838,0.4792423,0.19908907,0.8054231,2.6292489,-0.7495087,6.487538
"<1783681522915>" ,-0.2857322,0.47954667,0.19950826,0.80534995,2.6287153,-0.7495103,6.4876313
"<1783681522947>" ,-0.28629625,0.47945625,0.19992684,0.8050996,2.628134,-0.74979305,6.487679
"<1783681522981>" ,-0.28648242,0.48088542,0.19932511,0.8043298,2.628262,-0.7496045,6.48823
"<1783681523014>" ,-0.28685158,0.47965726,0.19935562,0.8049239,2.627894,-0.7499148,6.488381
"<1783681523048>" ,-0.2871656,0.47940108,0.19912948,0.80502045,2.6274889,-0.7504052,6.4883223
"<1783681523081>" ,-0.28742352,0.4799909,0.19887769,0.80463904,2.6277747,-0.7508723,6.488328
"<1783681523114>" ,-0.2876071,0.4801171,0.19924854,0.8044064,2.6276882,-0.7511574,6.488371
"<1783681523147>" ,-0.2876476,0.4799119,0.19996697,0.8043362,2.6273453,-0.7513438,6.488444
"<1783681523181>" ,-0.28781626,0.47954577,0.20063858,0.804327,2.6272511,-0.75123894,6.488734
"<1783681523214>" ,-0.28809482,0.47919983,0.20130274,0.8042674,2.6269062,-0.7513434,6.488817
"<1783681523248>" ,-0.28923643,0.47860205,0.20228481,0.8039672,2.6262314,-0.7518451,6.488598
"<1783681523282>" ,-0.29107848,0.47937062,0.2029744,0.80266964,2.6256938,-0.7524278,6.4882236
"<1783681523314>" ,-0.29350486,0.4823709,0.20251538,0.80010045,2.6250443,-0.75300896,6.4875617
"<1783681523349>" ,-0.2959497,0.4827616,0.20282425,0.79888505,2.6238458,-0.7539249,6.486866
"<1783681523382>" ,-0.29700458,0.4820663,0.20352182,0.79873604,2.622036,-0.75513226,6.486693
"<1783681523416>" ,-0.2975579,0.48224688,0.20338738,0.7984553,2.6204193,-0.7561455,6.4864345
"<1783681523449>" ,-0.29815724,0.48018175,0.2041224,0.7992883,2.618311,-0.75719094,6.485879
"<1783681523482>" ,-0.2982261,0.4795631,0.20482212,0.79945505,2.6159527,-0.75804377,6.4850564
"<1783681523515>" ,-0.2978027,0.48000556,0.2046478,0.7993919,2.6132946,-0.75873333,6.4841433
"<1783681523550>" ,-0.29723975,0.47941688,0.20420745,0.80006707,2.6099827,-0.7594893,6.483043
"<1783681523582>" ,-0.29689535,0.48038995,0.20321219,0.79986465,2.6059816,-0.76026434,6.4816985
"<1783681523615>" ,-0.29637334,0.48006734,0.20276892,0.80036426,2.6014163,-0.7612006,6.4801054
"<1783681523650>" ,-0.29574904,0.4791848,0.2021,0.8012927,2.5964286,-0.76218677,6.478202
"<1783681523683>" ,-0.29492933,0.48046964,0.19967464,0.80143356,2.5915935,-0.76268476,6.4758997
"<1783681523716>" ,-0.29443148,0.47965738,0.19756055,0.80262613,2.5859637,-0.7636007,6.4732156
"<1783681523750>" ,-0.29413494,0.47896102,0.19592576,0.8035509,2.5798182,-0.7649481,6.470231
"<1783681523784>" ,-0.2936832,0.478905,0.19446242,0.8041048,2.5733566,-0.76665,6.4672318
"<1783681523816>" ,-0.29467696,0.47793162,0.19397983,0.80443686,2.5663936,-0.7689223,6.4638257
"<1783681523850>" ,-0.29671428,0.47843772,0.19361012,0.8034757,2.5594115,-0.7714356,6.4601803
"<1783681523883>" ,-0.29890373,0.47921434,0.19324489,0.80228835,2.552614,-0.7738105,6.4566197
"<1783681523916>" ,-0.30032253,0.4789347,0.1931271,0.8019538,2.546274,-0.77632827,6.4532514
"<1783681523950>" ,-0.30051118,0.47868368,0.19228041,0.8022364,2.540557,-0.7788343,6.450052
"<1783681523984>" ,-0.30140063,0.47722438,0.19134216,0.8029961,2.5347168,-0.7810054,6.4464393
"<1783681524016>" ,-0.30282173,0.4744178,0.19184415,0.8040041,2.5286078,-0.78330517,6.442594
"<1783681524051>" ,-0.30293572,0.47293153,0.19214202,0.8047653,2.5228105,-0.7855693,6.439024
"<1783681524084>" ,-0.30206344,0.47211415,0.19118197,0.8058011,2.517229,-0.78781694,6.435752
"<1783681524117>" ,-0.30256286,0.46985507,0.19035046,0.80712986,2.511304,-0.79049844,6.4322515
"<1783681524151>" ,-0.30419108,0.47071335,0.19011502,0.80607253,2.505387,-0.79358375,6.4288864
"<1783681524185>" ,-0.30645505,0.47151786,0.1904557,0.8046632,2.4996665,-0.797035,6.4260635
"<1783681524218>" ,-0.3083933,0.47327423,0.191085,0.80274004,2.4936228,-0.8006849,6.4236674
"<1783681524251>" ,-0.3088716,0.4774587,0.19265945,0.79969615,2.4874978,-0.8042676,6.421931
"<1783681524286>" ,-0.3100286,0.47839022,0.19607063,0.79786044,2.4807677,-0.80774736,6.4203787
"<1783681524318>" ,-0.31035623,0.48113304,0.1983756,0.79551065,2.4742463,-0.8107731,6.4189286
"<1783681524351>" ,-0.30984968,0.48412722,0.20007698,0.79346275,2.4679272,-0.81345534,6.4175177
"<1783681524385>" ,-0.30983505,0.48340866,0.20314951,0.79312587,2.4612746,-0.81590796,6.4160295
"<1783681524417>" ,-0.30954906,0.48447326,0.2045157,0.7922364,2.4552474,-0.81780726,6.41419
"<1783681524452>" ,-0.30963248,0.48545495,0.20395967,0.79174596,2.4497678,-0.81934965,6.411865
"<1783681524486>" ,-0.31041217,0.48312533,0.20402211,0.79284877,2.4441197,-0.8210032,6.409352
"<1783681524519>" ,-0.3114433,0.48230508,0.20330574,0.7931278,2.4391549,-0.82245123,6.4067516
"<1783681524552>" ,-0.31237397,0.48370263,0.20070048,0.79257405,2.4349606,-0.8236221,6.404205
"<1783681524586>" ,-0.3131693,0.4841554,0.19917212,0.79236925,2.4307272,-0.8248925,6.401804
"<1783681524620>" ,-0.31434208,0.4830117,0.1999355,0.7924106,2.4264321,-0.8264706,6.3997183
